,PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,COMMIS,SALES_PRICE
6484,P05890,T Nagar,1851,69,2.0,1.0,5,Partial,Yes,Commercial,ELO,Gravel,RL,2.6,3.1,4.3,3.49,303246,21660460
6485,P02901,Karapakkam,1519,24,2.0,2.0,4,Partial,Yes,Commercial,NoSewr ,No Access,RL,4.7,5.0,3.2,4.19,145152,12096000
6486,P08795,Velachery,1822,140,3.0,2.0,5,Partial,No,Commercial,AllPub,No Access,RH,2.9,4.2,2.0,3.22,111209,13901150
6487,P03903,Karapakkam,721,47,1.0,1.0,2,Normal Sale,Yes,Others,NoSeWa,Paved,I,3.9,2.8,3.6,3.45,142759,5710375
6488,P03524,Chrompet,1022,37,1.0,1.0,3,AbNormal,No,House,NoSeWa,Gravel,RL,3.3,2.2,2.8,2.71,90559,8232600
6489,P03008,Karapakkam,588,58,1.0,1.0,2,Normal Sale,Yes,House,AllPub,Gravel,I,4.9,2.3,4.6,4.0,74277,6189750
6490,P06661,Anna Nagar,1716,13,1.0,1.0,4,Partial,No,Others,NoSewr ,No Access,RL,3.6,2.6,2.6,2.95,60940,12188020
6491,P00515,Chrompet,955,39,1.0,1.0,3,AbNormal,Yes,House,NoSeWa,Paved,RH,2.0,2.3,2.6,2.3,112830,8059250
6492,P03174,Karapakkam,817,28,1.0,1.0,2,AdjLand,Yes,Commercial,NoSeWa,No Access,RH,4.9,3.2,4.1,4.07,75681,8409000
6493,P09220,Adyar,1036,115,1.0,1.0,3,AbNormal,Yes,Others,NoSeWa,Paved,RL,2.1,2.7,4.7,3.52,71633,10233215
6494,P07560,Velachery,1682,62,2.0,1.0,4,AbNormal,Yes,House,NoSewr ,Gravel,I,4.0,4.3,3.6,4.02,157821,9283610
6495,P09350,Adyar,628,121,1.0,1.0,2,AbNormal,Yes,Others,ELO,No Access,RL,2.8,2.5,3.7,3.19,45621,7603540
6496,P07658,Chrompet,941,55,1.0,1.0,3,AbNormal,Yes,Commercial,NoSewr ,No Access,RM,3.7,3.1,2.6,3.13,36910,12303350
6497,P03295,Karapakkam,647,10,1.0,1.0,2,AdjLand,Yes,House,AllPub,Gravel,A,3.1,2.2,3.6,3.03,104396,4971250
6498,P09201,Chrompet,838,136,1.0,1.0,3,Family,Yes,House,ELO,Paved,RM,3.3,4.9,2.3,3.64,121650,8689250
6499,P05858,Karapakkam,849,40,1.0,1.0,2,AdjLand,Yes,House,ELO,Gravel,I,3.2,2.1,2.9,2.75,58120,6457750
6500,P07805,Adyar,1048,165,1.0,1.0,3,Family,Yes,House,ELO,No Access,RM,3.0,4.8,3.0,3.36,123907,9531325
6501,P02166,KK Nagar,2383,181,4.0,2.0,6,AdjLand,Yes,Commercial,NoSewr ,Paved,RL,2.6,2.2,2.9,2.6,294644,19642900
6502,P00853,Chrompet,820,116,1.0,1.0,3,Family,No,House,NoSeWa,Gravel,RH,3.3,5.0,4.3,4.28,29807,7451850
6503,P02989,Karapakkam,752,132,1.0,1.0,2,Family,Yes,House,NoSeWa,Gravel,I,4.9,3.1,4.8,4.32,131882,5734000
6504,P01476,T Nagar,1923,39,2.0,1.0,5,AdjLand,No,House,AllPub,No Access,RL,2.9,3.4,3.9,3.475,210128,13133030
6505,P09673,Velachery,2000,130,3.0,2.0,5,AdjLand,No,Commercial,NoSeWa,Paved,I,4.4,4.7,2.4,3.94,211523,15108770
6506,P01572,Karapakkam,1412,107,2.0,2.0,4,AbNormal,No,Commercial,NoSeWa,No Access,I,2.1,4.5,4.2,3.66,203107,9671750
6507,P00078,Chrompet,979,21,1.0,1.0,3,AdjLand,Yes,Others,AllPub,Gravel,RL,2.1,2.5,2.7,2.44,61041,10173430
6508,P01007,Chrompet,1000,80,1.0,1.0,3,AdjLand,No,Others,AllPub,Gravel,RL,4.2,4.2,4.5,4.29,29610,9869950
6509,P08207,Adyar,961,141,1.0,1.0,3,AdjLand,No,House,ELO,Paved,RL,2.6,4.9,4.1,3.81,8327,8326585
6510,P03267,Karapakkam,1297,175,1.0,1.0,3,AdjLand,No,Commercial,NoSewr ,Gravel,I,3.0,2.8,2.9,2.9,118755,9896250
6511,P04823,Karapakkam,714,71,1.0,1.0,2,Family,Yes,Others,ELO,No Access,RH,2.2,4.4,2.7,3.06,80311,5736500
6512,P09321,Velachery,1505,96,2.0,1.0,4,Partial,Yes,Commercial,ELO,No Access,I,3.1,4.6,3.2,3.81,98950,12368750
6513,P09961,Velachery,1955,101,3.0,2.0,5,Family,No,Others,NoSeWa,No Access,I,4.6,4.1,5.0,4.5,132931,8862060
6514,P09908,Velachery,1578,193,2.0,1.0,4,AdjLand,Yes,Commercial,ELO,Paved,RH,4.1,3.0,3.2,3.34,182645,14049630
6515,P02515,Chrompet,812,145,1.0,1.0,3,AdjLand,No,House,NoSewr ,Paved,RM,2.4,4.6,2.1,3.19,94603,8600300
6516,P08061,Anna Nagar,1898,58,2.0,1.0,5,AbNormal,Yes,Others,ELO,Gravel,RM,3.2,4.2,4.0,3.77,81216,16243160
6517,P03213,Velachery,1868,103,3.0,2.0,5,Normal Sale,No,Others,NoSeWa,No Access,C,3.6,4.4,2.0,3.48,137873,8110160
6518,P08201,Chrompet,701,102,1.0,1.0,2,Family,No,Commercial,ELO,No Access,RL,4.9,3.7,2.9,3.82,41947,8389450
6519,P09374,Chrompet,1068,141,1.0,1.0,3,Normal Sale,No,House,ELO,Gravel,RL,3.1,4.0,4.7,3.94,145366,9085400
6520,P09596,Velachery,1521,168,2.0,1.0,4,AdjLand,No,House,NoSeWa,No Access,RM,2.6,3.7,3.2,3.28,68513,8564170
6521,P00128,Anna Nagar,1572,113,1.0,1.0,4,Normal Sale,Yes,House,NoSeWa,No Access,RL,3.8,3.4,5.0,4.18,206062,11447880
6522,P05358,T Nagar,1910,73,2.0,1.0,5,AbNormal,Yes,Others,AllPub,Gravel,RL,3.3,5.0,3.0,3.59,138573,15397020
6523,P00826,Chrompet,901,174,1.0,1.0,3,Normal Sale,No,House,NoSewr ,Gravel,RM,2.8,2.7,4.0,3.12,121864,8704550
6524,P09111,Velachery,1586,55,2.0,1.0,4,AdjLand,No,House,NoSewr ,No Access,C,2.6,4.7,2.1,3.4,79175,7197730
6525,P06107,Velachery,1782,193,2.0,1.0,4,Partial,Yes,House,NoSeWa,Gravel,RL,5.0,3.7,2.9,3.79,75962,10851750
6526,P05100,Karapakkam,684,54,1.0,1.0,2,AdjLand,No,Others,NoSewr ,Gravel,RM,2.2,4.7,2.4,3.03,142910,7145500
6527,P07938,Chrompet,1165,184,1.0,1.0,3,Normal Sale,No,Commercial,NoSewr ,No Access,RL,2.6,2.6,3.1,2.75,137415,12492250
6528,P08319,Adyar,698,82,1.0,1.0,2,Family,No,Others,NoSeWa,No Access,C,4.1,3.9,4.6,4.31,52479,4770810
6529,P08609,T Nagar,1904,57,2.0,1.0,5,AdjLand,Yes,House,NoSeWa,Gravel,RM,3.6,2.7,4.8,3.915,239301,14956290
6530,P02765,KK Nagar,2386,165,4.0,2.0,6,Normal Sale,Yes,Commercial,AllPub,Paved,RL,4.9,2.4,3.1,3.43,350600,19477760
6531,P07308,Anna Nagar,1640,182,1.0,1.0,4,AdjLand,No,Commercial,NoSeWa,Paved,RM,5.0,4.9,3.2,4.255,253973,19536370
6532,P05024,Karapakkam,1282,17,1.0,1.0,3,AdjLand,Yes,House,NoSewr ,Paved,A,4.1,3.6,2.9,3.47,75579,5813750
6533,P03786,Adyar,787,31,1.0,1.0,2,AdjLand,No,Others,NoSewr ,Gravel,I,4.6,2.9,4.5,4.21,67363,7484785
6534,P03504,KK Nagar,1508,44,2.0,1.0,4,Partial,Yes,Others,AllPub,Gravel,RM,4.3,2.4,4.2,3.69,167465,11164340
6535,P09189,Anna Nagar,1864,184,2.0,2.0,5,Family,Yes,Others,NoSewr ,Paved,RM,3.3,3.7,4.7,3.96,124455,15556920
6536,P02148,T Nagar,1803,56,2.0,1.0,5,Partial,Yes,Commercial,NoSeWa,No Access,RM,3.4,5.0,3.7,3.935,185638,20626490
6537,P08598,Chrompet,1200,69,1.0,1.0,3,Partial,Yes,Others,NoSeWa,No Access,RM,4.3,2.1,2.6,2.91,133790,10291500
6538,P09515,T Nagar,1743,197,1.0,1.0,4,AbNormal,No,Commercial,ELO,Gravel,RM,2.3,4.2,3.5,3.315,279366,19954710
6539,P07144,Chrompet,771,3,1.0,1.0,2,Normal Sale,Yes,House,ELO,Paved,RH,3.6,2.5,2.0,2.68,37714,7542800
6540,P05659,KK Nagar,1325,143,1.0,1.0,3,AbNormal,No,House,NoSewr ,Paved,RM,3.8,4.8,2.4,3.54,147517,8677460
6541,P07299,Velachery,1569,40,2.0,1.0,4,Partial,Yes,Others,NoSeWa,Gravel,A,4.1,4.8,3.6,4.27,151934,8937320
6542,P00998,Chrompet,1019,37,1.0,1.0,3,Normal Sale,Yes,House,NoSewr ,Gravel,RL,4.1,2.8,4.2,3.61,49304,9860700
6543,P03083,Karapakkam,1524,134,2.0,2.0,4,AdjLand,No,House,ELO,No Access,C,2.4,2.7,3.5,2.93,97425,5412500
6544,P04922,Chrompet,1202,55,2.0,1.0,4,Family,No,Commercial,NoSeWa,No Access,RL,3.9,3.5,3.0,3.47,125488,12548800
6545,P04629,Chrompet,802,67,1.0,1.0,3,AdjLand,No,Commercial,NoSewr ,Paved,RH,4.0,2.0,4.3,3.29,68514,9787650
6546,P03615,Anna Nagar,1968,136,2.0,1.0,5,Family,Yes,Commercial,AllPub,Paved,RL,3.6,4.1,3.7,3.765,429011,22579530
6547,P09788,Velachery,1693,134,2.0,1.0,4,Normal Sale,Yes,Others,ELO,Paved,A,4.5,2.2,2.9,2.99,65345,8168160
6548,P09362,Chrompet,932,58,1.0,1.0,3,Family,Yes,House,ELO,Gravel,RL,3.5,2.1,5.0,3.39,142795,8924700
6549,P02469,Karapakkam,1071,94,1.0,1.0,3,Normal Sale,No,House,AllPub,Paved,RH,2.5,2.5,2.7,2.58,97174,6478250
6550,P09600,Velachery,1866,36,3.0,2.0,5,Partial,Yes,House,NoSeWa,No Access,RL,3.1,3.6,5.0,3.9,131480,10113810
6551,P06327,Velachery,1844,118,3.0,2.0,5,AdjLand,No,House,AllPub,Paved,I,4.7,4.8,4.7,4.75,105306,9573230
6552,P05009,Chrompet,1016,87,1.0,1.0,3,AbNormal,No,Others,ELO,Paved,RL,4.6,4.5,2.4,3.9,151239,8896420
6553,P05566,Karapakkam,803,141,1.0,1.0,2,Normal Sale,No,Commercial,AllPub,No Access,RM,3.1,4.6,2.7,3.39,77945,7794500
6554,P08748,Chrompet,862,83,1.0,1.0,3,AdjLand,No,House,ELO,No Access,RM,3.4,2.6,2.4,2.78,111868,7990550
6555,P08904,Velachery,1500,138,2.0,1.0,4,AdjLand,Yes,House,NoSewr ,No Access,I,4.8,2.2,2.5,2.94,122984,7686500
6556,P07994,KK Nagar,2491,137,4.0,2.0,6,Partial,Yes,Commercial,AllPub,Paved,RM,4.4,2.5,5.0,4.07,420340,20016180
6557,P09316,Velachery,1704,154,2.0,1.0,4,Normal Sale,No,Others,NoSeWa,Paved,RH,4.4,4.6,4.7,4.58,196218,9810880
6558,P08335,Velachery,1803,108,3.0,2.0,5,Family,No,Commercial,NoSewr ,Gravel,I,4.9,3.3,4.5,4.06,161765,14705880
6559,P08279,T Nagar,1541,184,1.0,1.0,4,AbNormal,No,Others,AllPub,No Access,RM,4.5,2.5,2.8,3.235,125221,12522140
6560,P01225,Chrompet,1178,82,1.0,1.0,3,Family,Yes,Commercial,ELO,No Access,RH,4.9,4.3,2.7,4.0,114466,12718400
6561,P04657,Karapakkam,1473,185,2.0,2.0,4,AbNormal,Yes,Commercial,ELO,Gravel,I,3.8,3.3,4.7,4.01,265837,12083500
6562,P03360,Karapakkam,594,121,1.0,1.0,2,Partial,Yes,House,AllPub,Gravel,RL,2.1,4.0,3.4,3.19,130360,6518000
6563,P01437,T Nagar,1701,110,1.0,1.0,4,Partial,Yes,Commercial,AllPub,Gravel,RL,4.6,3.4,4.3,4.165,368297,20460930
6564,P03866,Karapakkam,1169,136,1.0,1.0,3,AbNormal,No,Commercial,NoSeWa,Paved,A,4.8,2.6,3.9,3.78,115248,7203000
6565,P00064,Anna Nagar,1684,82,1.0,1.0,4,Normal Sale,Yes,Commercial,AllPub,Paved,RL,2.5,4.5,2.4,2.96,317947,19871700
6566,P02833,T Nagar,1569,191,1.0,1.0,4,Partial,No,Commercial,AllPub,Gravel,RL,4.8,3.0,2.9,3.495,274746,18316390
6567,P07854,Chrompet,1232,82,2.0,1.0,4,Normal Sale,Yes,House,NoSeWa,Gravel,RH,2.5,2.1,4.2,2.85,98151,9815100
6568,P09292,Chrompet,958,119,1.0,1.0,3,Partial,No,Commercial,ELO,No Access,RH,2.0,3.2,4.6,3.26,150020,10001300
6569,P05307,KK Nagar,1583,9,2.0,1.0,4,AbNormal,No,House,AllPub,Paved,RM,4.7,4.8,4.0,4.45,105468,9588000
6570,P06866,Adyar,907,6,1.0,1.0,3,Partial,Yes,House,NoSewr ,Gravel,A,4.0,3.1,2.7,3.17,26586,6646610
6571,P07780,KK Nagar,1702,18,2.0,1.0,4,AbNormal,Yes,Commercial,NoSewr ,Gravel,RL,2.3,3.9,3.2,3.14,389913,15596520
6572,P05511,Karapakkam,739,41,1.0,1.0,2,Normal Sale,No,Commercial,AllPub,Paved,RH,3.6,2.7,4.0,3.49,153065,6957500
6573,P09745,Velachery,1760,130,2.0,1.0,4,Partial,Yes,House,AllPub,No Access,A,3.1,4.7,3.5,3.94,119975,7057360
6574,P07794,Velachery,1956,98,3.0,2.0,5,Family,Yes,Others,ELO,No Access,A,3.4,3.1,3.5,3.3,173527,8676350
6575,P00297,Chrompet,714,105,1.0,1.0,2,Normal Sale,Yes,Others,NoSeWa,Gravel,RM,3.7,4.7,3.4,4.01,145375,9691680
6576,P02623,T Nagar,1848,11,2.0,1.0,5,Family,Yes,House,NoSeWa,Gravel,RL,3.0,4.8,3.4,3.63,83528,13921280
6577,P08017,Chrompet,1005,196,1.0,1.0,3,Normal Sale,Yes,Commercial,NoSeWa,Paved,RM,3.9,3.0,2.6,3.15,161397,13449750
6578,P01418,Anna Nagar,1638,6,1.0,1.0,4,AbNormal,No,House,NoSeWa,Paved,RM,3.2,4.7,4.6,4.135,194590,12161870
6579,P00154,Chrompet,1294,80,2.0,1.0,4,AbNormal,Yes,Others,ELO,Paved,RL,4.3,3.1,4.6,3.91,100418,11157530
6580,P05176,T Nagar,1653,98,1.0,1.0,4,AbNormal,Yes,House,AllPub,Gravel,RL,4.0,4.3,4.3,4.21,189658,13547020
6581,P08367,Anna Nagar,1950,48,2.0,1.0,5,Normal Sale,No,Others,NoSewr ,No Access,RM,4.7,2.7,4.4,4.08,112272,14034060
6582,P09973,Velachery,1841,8,3.0,2.0,5,Normal Sale,Yes,Commercial,NoSewr ,Paved,RL,2.1,4.3,3.3,3.45,130521,16315140
6583,P04121,Karapakkam,1252,58,1.0,1.0,3,AdjLand,No,Commercial,NoSewr ,Gravel,RL,2.2,4.2,5.0,3.92,233504,11119250
6584,P02553,T Nagar,1817,12,2.0,1.0,5,Normal Sale,Yes,Commercial,ELO,No Access,RH,4.4,4.6,4.0,4.27,217525,19775040
6585,P03161,KK Nagar,1337,85,2.0,1.0,4,AbNormal,Yes,House,NoSewr ,Paved,RH,2.8,4.6,5.0,4.22,78795,8754980
6586,P08540,Velachery,1561,144,2.0,1.0,4,AdjLand,Yes,Others,ELO,Paved,A,4.5,5.0,4.4,4.7,143304,8429640
6587,P04442,Anna Nagar,1517,64,1.0,1.0,4,Normal Sale,No,Commercial,AllPub,Gravel,RL,3.3,4.0,2.3,3.075,180765,18076450
6588,P07235,T Nagar,1917,4,2.0,1.0,5,AbNormal,No,Others,AllPub,No Access,RH,2.5,3.4,2.4,2.68,153319,12776550
6589,P05192,Karapakkam,766,183,1.0,1.0,2,Normal Sale,No,House,NoSewr ,Gravel,RH,4.0,4.3,3.6,3.93,126341,5742750
6590,P02885,Karapakkam,745,81,1.0,1.0,2,Normal Sale,No,Commercial,ELO,Paved,RH,4.9,2.5,3.4,3.58,97839,6988500
6591,P06413,Velachery,1562,11,2.0,1.0,4,AbNormal,Yes,House,NoSeWa,Paved,RM,3.9,4.1,3.0,3.72,178942,9941220
6592,P06662,KK Nagar,2371,54,4.0,2.0,6,Normal Sale,Yes,Others,AllPub,Paved,RH,2.8,3.5,3.0,3.09,241911,12732180
6593,P00425,Chrompet,991,114,1.0,1.0,3,AbNormal,No,Others,AllPub,Paved,RL,3.6,3.7,2.9,3.43,104261,8688420
6594,P04393,Karapakkam,1582,143,2.0,2.0,4,AbNormal,No,Others,ELO,No Access,RL,3.1,4.4,4.0,3.85,180208,8191250
6595,P03658,Karapakkam,1348,65,2.0,2.0,4,AdjLand,Yes,Commercial,AllPub,Gravel,I,3.6,3.9,3.5,3.65,120850,12085000
6596,P06164,KK Nagar,1933,165,3.0,2.0,5,AdjLand,Yes,Others,NoSewr ,Paved,RH,4.5,4.7,4.1,4.4,293516,11740620
6597,P09909,Velachery,1737,175,2.0,1.0,4,Partial,No,House,NoSeWa,Gravel,RL,3.6,3.1,2.8,3.14,186831,9341570
6598,P07116,KK Nagar,2335,142,4.0,2.0,6,AbNormal,Yes,Commercial,NoSewr ,Gravel,RH,3.3,3.9,2.5,3.16,356408,18758320
6599,P03709,Anna Nagar,1946,90,2.0,1.0,5,Partial,Yes,Others,ELO,No Access,RM,3.7,4.8,4.8,4.415,247461,14556550
6600,P08881,Anna Nagar,1554,190,1.0,1.0,4,AdjLand,No,House,NoSeWa,Gravel,RM,2.6,3.1,4.1,3.325,103149,12893650
6601,P09169,Chrompet,1039,39,1.0,1.0,3,Family,No,Others,ELO,No Access,RH,4.5,2.8,2.4,3.19,51469,7352780
6602,P07656,KK Nagar,1703,104,2.0,1.0,4,AdjLand,Yes,Commercial,AllPub,Paved,RM,2.5,2.5,3.9,3.06,342111,16291000
6603,P01592,Chrompet,883,196,1.0,1.0,3,AdjLand,No,House,NoSeWa,Paved,RL,3.7,3.1,4.1,3.58,31901,7975350
6604,P09180,Chrompet,1226,91,2.0,1.0,4,AbNormal,Yes,House,NoSewr ,No Access,RM,4.7,4.5,4.9,4.68,138107,9864800
6605,P07741,Anna Nagar,1867,14,2.0,1.0,5,Partial,No,House,NoSeWa,Gravel,RH,3.4,3.6,3.5,3.49,93705,11713120
6606,P04782,T Nagar,1950,130,2.0,1.0,5,Partial,No,Others,ELO,Paved,RH,3.9,4.0,3.6,3.79,89287,12755280
6607,P04911,Chrompet,1062,105,1.0,1.0,3,AdjLand,Yes,Others,AllPub,No Access,RL,3.3,2.3,3.1,2.84,129833,9987140
6608,P00332,Chrompet,870,131,1.0,1.0,3,Partial,Yes,Others,ELO,Gravel,RL,4.2,3.0,3.2,3.42,101185,9198650
6609,P07572,Chrompet,1032,33,1.0,1.0,3,Family,Yes,Others,ELO,Paved,RM,2.8,4.4,3.7,3.71,73601,10514440
6610,P04557,Adyar,1015,69,1.0,1.0,3,AbNormal,Yes,Commercial,AllPub,Gravel,A,4.1,4.3,3.8,3.99,84630,12090050
6611,P02230,KK Nagar,2289,195,4.0,2.0,6,Normal Sale,No,Others,NoSewr ,Paved,RM,2.7,4.2,3.7,3.55,233366,12964760
6612,P03463,Adyar,785,109,1.0,1.0,2,Partial,Yes,Commercial,NoSeWa,No Access,C,4.8,3.6,5.0,4.66,115562,8889360
6613,P02133,Adyar,878,181,1.0,1.0,3,Family,No,House,ELO,Paved,RM,4.8,4.7,2.5,3.63,82170,8216980
6614,P00069,T Nagar,1884,99,2.0,1.0,5,AbNormal,Yes,Others,NoSeWa,Gravel,RH,3.3,4.1,4.0,3.815,178137,14844750
6615,P04440,Adyar,852,55,1.0,1.0,3,Partial,Yes,Commercial,ELO,Gravel,C,2.4,4.2,4.7,3.91,106442,10644170
6616,P01820,Karapakkam,1155,97,1.0,1.0,3,Partial,Yes,Others,AllPub,Paved,I,2.7,2.3,2.6,2.54,58219,7277375
6617,P00499,Anna Nagar,1650,159,1.0,1.0,4,AbNormal,No,Others,ELO,Paved,RH,2.6,2.9,4.0,3.235,95038,11879730
6618,P09708,Velachery,1831,64,3.0,2.0,5,Partial,Yes,House,ELO,Gravel,RL,4.4,2.4,3.3,3.17,119342,10849240
6619,P06417,T Nagar,1509,111,1.0,1.0,4,AdjLand,No,House,AllPub,No Access,RH,3.6,4.6,5.0,4.48,63024,10504060
6620,P03060,Karapakkam,1389,17,2.0,2.0,4,AdjLand,Yes,Commercial,ELO,No Access,RH,3.6,3.2,2.8,3.16,274738,10989500
6621,P03324,Chrompet,1149,36,1.0,1.0,3,Partial,No,House,ELO,Gravel,RM,4.4,2.9,2.1,3.11,101010,9182700
6622,P04054,KK Nagar,1402,70,2.0,1.0,4,AdjLand,Yes,House,AllPub,Gravel,RM,2.9,3.7,4.8,3.9,263043,10960120
6623,P00785,Anna Nagar,1781,0,1.0,1.0,4,AdjLand,No,House,NoSeWa,Gravel,RL,4.9,3.5,4.7,4.47,181558,12968400
6624,P05374,KK Nagar,1632,152,2.0,1.0,4,Partial,No,Others,NoSewr ,Paved,RH,3.1,4.2,4.7,4.07,128914,9208160
6625,P07306,T Nagar,1604,68,1.0,1.0,4,Partial,No,Commercial,NoSewr ,Paved,RL,4.6,4.8,2.3,3.615,126675,18096490
6626,P00358,Chrompet,1220,114,2.0,1.0,4,Partial,Yes,House,NoSewr ,No Access,RL,3.4,2.6,2.7,2.87,55148,9191250
6627,P00741,Anna Nagar,1616,76,1.0,1.0,4,AdjLand,Yes,Others,NoSeWa,Paved,RM,3.4,4.3,4.4,4.025,132059,14673210
6628,P06811,Chrompet,1015,25,1.0,1.0,3,Normal Sale,No,House,NoSewr ,No Access,RM,2.6,2.8,5.0,3.4,142702,8394250
6629,P08253,Velachery,1769,50,2.0,1.0,4,AbNormal,Yes,House,ELO,Gravel,A,3.5,3.6,5.0,4.0,143897,8993590
6630,P08250,Chrompet,1264,44,2.0,1.0,4,AdjLand,Yes,House,NoSeWa,No Access,RH,2.6,3.5,3.4,3.2,160695,9452650
6631,P09863,Velachery,1941,85,3.0,2.0,5,AbNormal,Yes,House,ELO,No Access,RH,2.0,2.8,5.0,3.26,90853,10094760
6632,P07358,Chrompet,1269,0,2.0,1.0,4,Family,No,Others,AllPub,No Access,RH,3.1,2.0,2.4,2.45,116905,8350380
6633,P04323,Karapakkam,1650,110,2.0,2.0,4,Partial,Yes,Others,AllPub,Gravel,I,3.2,2.7,3.1,3.01,213624,9288000
6634,P06632,T Nagar,1639,140,1.0,1.0,4,Family,Yes,Others,NoSewr ,Gravel,RL,4.4,2.7,3.2,3.435,150348,13668020
6635,P09987,Velachery,1939,196,3.0,2.0,5,Family,No,Commercial,AllPub,No Access,I,2.8,4.6,3.1,3.7,201772,14412320
6636,P09891,Velachery,1908,144,3.0,2.0,5,Partial,Yes,Commercial,NoSewr ,No Access,RM,5.0,3.8,2.6,3.74,275777,16222200
6637,P09358,Chrompet,1142,131,1.0,1.0,3,AbNormal,Yes,Others,NoSewr ,Gravel,RM,2.2,3.3,4.9,3.45,128233,11657540
6638,P08164,Chrompet,949,163,1.0,1.0,3,Normal Sale,Yes,Others,ELO,Paved,RH,2.4,2.3,2.4,2.36,92894,8444880
6639,P06485,Chrompet,787,57,1.0,1.0,2,AdjLand,No,Commercial,AllPub,No Access,RL,3.8,3.3,3.8,3.6,30089,10029650
6640,P02604,Karapakkam,1316,183,1.0,1.0,3,Family,Yes,Commercial,ELO,Paved,A,2.6,2.6,2.6,2.6,106128,8844000
6641,P06983,KK Nagar,2060,197,3.0,2.0,5,Family,Yes,Commercial,AllPub,Gravel,RM,2.5,3.7,2.5,2.86,396783,18035580
6642,P01331,Chrompet,976,44,1.0,1.0,3,Partial,No,Others,NoSeWa,Paved,RM,3.5,4.1,2.8,3.53,154740,9102370
6643,P02195,Karapakkam,1357,34,2.0,2.0,4,AbNormal,No,Commercial,NoSewr ,Paved,RL,2.2,4.7,4.7,3.95,235195,11199750
6644,P07242,KK Nagar,2428,48,4.0,2.0,6,Normal Sale,No,Commercial,AllPub,Gravel,RH,3.2,2.1,4.9,3.55,223895,18657920
6645,P08829,Chrompet,1201,87,2.0,1.0,4,AbNormal,No,Commercial,NoSeWa,Gravel,RM,4.3,2.9,3.9,3.62,234362,14647600
6646,P09825,Velachery,1634,198,2.0,1.0,4,Normal Sale,Yes,House,ELO,No Access,RH,4.3,3.1,4.3,3.76,179559,8977940
6647,P03331,Adyar,1097,131,1.0,1.0,3,AdjLand,No,Commercial,ELO,Gravel,I,2.3,3.7,4.8,3.83,115906,12878485
6648,P06215,Anna Nagar,1542,52,1.0,1.0,4,Partial,Yes,Others,NoSeWa,No Access,RH,3.6,3.0,3.1,3.25,80107,11443800
6649,P03780,Adyar,795,9,1.0,1.0,2,Family,Yes,Others,NoSeWa,No Access,C,4.8,2.5,4.1,3.99,37520,6253350
6650,P06602,Velachery,1656,53,2.0,1.0,4,AdjLand,No,Commercial,NoSewr ,Paved,RH,2.4,2.7,2.3,2.51,188587,13470470
6651,P01958,Karapakkam,1173,143,1.0,1.0,3,Partial,No,Commercial,ELO,Paved,A,3.9,2.3,3.9,3.42,58256,7282000
6652,P08578,Chrompet,999,118,1.0,1.0,3,AbNormal,Yes,Commercial,NoSeWa,No Access,RH,4.2,4.7,4.2,4.4,126353,11486650
6653,P06774,Chrompet,1002,132,1.0,1.0,3,AdjLand,Yes,Others,NoSeWa,Paved,RH,5.0,4.7,3.2,4.34,102250,9295440
6654,P08249,Velachery,1873,178,3.0,2.0,5,AbNormal,Yes,House,AllPub,Gravel,RL,3.1,4.6,3.6,3.93,91164,11395530
6655,P02157,Karapakkam,670,198,1.0,1.0,2,AdjLand,No,Commercial,NoSeWa,Gravel,A,2.2,3.6,2.7,2.82,91172,5698250
6656,P05801,KK Nagar,1355,58,2.0,1.0,4,Family,No,Commercial,NoSewr ,Gravel,RM,3.3,3.8,2.0,2.93,116977,12997440
6657,P05529,KK Nagar,1942,182,3.0,2.0,5,Normal Sale,Yes,Commercial,AllPub,Gravel,RH,2.6,4.3,2.4,3.03,131765,16470640
6658,P08202,KK Nagar,2225,65,4.0,2.0,6,Partial,No,House,NoSewr ,Paved,RH,2.1,4.1,3.7,3.34,82489,10311140
6659,P03335,KK Nagar,1540,24,2.0,1.0,4,AbNormal,No,House,AllPub,Paved,RH,2.6,3.6,3.1,3.1,93733,8521180
6660,P01316,Anna Nagar,1677,119,1.0,1.0,4,Partial,Yes,House,NoSeWa,No Access,RH,4.4,3.8,2.1,3.33,90966,11370800
6661,P05480,KK Nagar,2453,165,4.0,2.0,6,Family,Yes,Others,AllPub,Paved,RL,3.2,2.7,3.4,3.13,318936,13866780
6662,P02653,Adyar,1248,157,2.0,2.0,4,Normal Sale,No,Others,AllPub,Paved,RM,3.3,4.7,2.2,3.03,22102,11051205
6663,P00655,Chrompet,1290,168,2.0,1.0,4,Partial,No,Others,NoSewr ,Paved,RH,5.0,2.2,4.6,3.76,75592,9449050
6664,P05607,Adyar,854,54,1.0,1.0,3,Normal Sale,Yes,Commercial,NoSeWa,Gravel,RH,4.9,2.4,2.4,3.15,71648,11941410
6665,P04427,Karapakkam,1080,48,1.0,1.0,3,Partial,No,House,AllPub,No Access,RH,5.0,3.3,4.9,4.45,92980,5811250
6666,P07217,Chrompet,704,43,1.0,1.0,2,AbNormal,No,House,AllPub,Gravel,RM,2.9,4.3,2.1,3.22,57466,8209450
